ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Iniciativa,Tipo de Unidad Atacada,Grupo Armado 1,Descripción Grupo Armado 1,Grupo Armado 2,Descripción Grupo Armado 2,Grupo Armado 3,Descripción Grupo Armado 3,Lesionados Civiles,Grupo al que Pertenecen los Capturados,Capturados,Lesionados Combatientes,Militares,Policías,Otras Fuerzas Armadas Estatales,Agentes del Estado Sin Información,Total Agentes del Estado,Guerrilleros,Paramilitares,Grupos Posdesmovilización,Combatientes Sin Información,Otros Grupos Armados Organizados,Total Combatientes de Grupos Armados Organizados,Total Combatientes,Personas Sin Información,Total Civiles,Ventaja Militar,Total de Víctimas del Caso,latitud-longitud
22965,CR048978,2004,7,22,05847,URRAO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-76.25906482 6.33534134)
22966,,2004,7,23,13458,MONTECRISTO,BOLIVAR,LA MOJANA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-74.46342911 8.01710024)
22967,,2004,7,23,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,HOSTIGAMIENTO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.33093035 1.052762314)
22968,,2004,7,23,81300,FORTUL,ARAUCA,SARARE,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.79124241 6.750907234)
22969,,2004,7,24,05789,TAMESIS,ANTIOQUIA,SUROESTE ANTIOQUEÑO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.70979974 5.673758571)
2297,,1986,4,23,05264,ENTRERRIOS,ANTIOQUIA,NORTE DE ANTIOQUIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,OTRA,,,0,,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.55913083 6.594656004)
22970,,2004,7,24,50450,PUERTO CONCORDIA,META,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-72.7210941 2.752260112)
22971,,2004,7,24,18753,SAN VICENTE DEL CAGUAN,CAQUETA,CAGUAN,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.19746971 1.308465061)
22972,,2004,7,24,70713,SAN ONOFRE,SUCRE,MONTES DE MARIA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,AUC,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-75.50522919 9.814599536)
22973,,2004,7,24,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,SUR DEL VALLE,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO PARAMILITAR,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SIN INFORMACIÓN,1,POINT (-76.57649259 3.399043723)
22976,,2004,7,25,86757,SAN MIGUEL,PUTUMAYO,BAJO PUTUMAYO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,GRUPO PARAMILITAR,NO IDENTIFICADO,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SIN INFORMACIÓN,1,POINT (-76.84510459 0.272449048)
22977,,2004,7,25,05361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.67842277 7.341549718)
22978,,2004,7,26,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-77.11872831 3.493340766)
22979,,2004,7,26,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-72.48862641 8.112041811)
22980,,2004,7,27,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.252591 4.451921427)
22981,,2004,7,27,41799,TELLO,HUILA,NORTE DEL HUILA,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.08536553 3.030611777)
22982,,2004,7,27,85139,MANI,CASANARE,LLANOS ORIENTALES,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,0,0,0,0,0,0,0,0,9,0,0,0,9,9,0,0,FUERZAS ARMADAS ESTATALES,9,POINT (-72.21280273 4.675769488)
22983,,2004,7,27,05038,ANGOSTURA,ANTIOQUIA,NORTE DE ANTIOQUIA,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,DAS - EJÉRCITO NACIONAL,GUERRILLA,FARC/ELN,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.358316 6.861498764)
22984,CR028016,2004,7,27,85139,MANI,CASANARE,LLANOS ORIENTALES,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,NO IDENTIFICADO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),0,,0,0,0,0,0,0,0,0,9,0,0,0,9,9,0,0,SIN INFORMACIÓN,9,POINT (-72.21280273 4.675769488)
22985,,2004,7,28,25320,GUADUAS,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-74.64014651 5.173554764)
22986,,2004,7,29,19548,PIENDAMO  TUNIA,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,4,0,0,0,0,4,4,0,0,FUERZAS ARMADAS ESTATALES,4,POINT (-76.53770455 2.702420026)
22988,,2004,7,30,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,FARC,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-72.63402875 5.710937981)
22989,,2004,7,30,17614,RIOSUCIO,CALDAS,EJE CAFETERO,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA EPL,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.75220499 5.442275418)
2299,,1986,4,24,50590,PUERTO RICO,META,ARIARI GUAYABERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.13780171 2.758083657)
22991,,2004,7,31,81794,TAME,ARAUCA,SARARE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,POINT (-71.79178647 6.390650479)
22992,CR036008,2004,7,31,18410,LA MONTAÑITA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,SIN INFORMACIÓN,1,POINT (-75.436408 1.479173)
22993,,2004,8,1,50400,LEJANIAS,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,NINGUNO,2,POINT (-74.09628467 3.614714873)
22994,,2004,8,1,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.10356977 7.507922612)
22995,,2004,8,1,19212,CORINTO,CAUCA,NORTE DEL CAUCA,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-76.20964569 3.136753606)
22996,,2004,8,2,85001,YOPAL,CASANARE,PIEDEMONTE LLANERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,FARC,1,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,FUERZAS ARMADAS ESTATALES,8,POINT (-72.25802857 5.242744761)
22997,,2004,8,2,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-77.11872831 3.493340766)
22998,,2004,8,2,76828,TRUJILLO,VALLE DEL CAUCA,CENTRO DEL VALLE,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,4,0,10,0,0,10,0,0,0,0,0,0,10,0,0,GRUPOS ARMADOS ORGANIZADOS,10,POINT (-76.34292699 4.233268116)
22999,,2004,8,3,50370,URIBE,META,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.43066134 3.047726858)
23,,0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,SIN INFORMACIÓN,SIN INFORMACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,SIN INFORMACIÓN,1,POINT (-72 4)
230,,1959,0,0,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,BANDOLERISMO,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-74.5287421 6.481922267)
2300,,1986,4,29,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.61103107 6.257590259)
23000,,2004,8,3,52540,POLICARPA,NARIÑO,PATIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-77.48134359 1.735354202)
23001,,2004,8,4,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-76.03250379 4.02840797)
23002,,2004,8,5,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-72.79925855 8.713507237)
23004,,2004,8,5,52540,POLICARPA,NARIÑO,PATIA,COMBATE Y/O CONTACTO ARMADO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,NO IDENTIFICADO,GUERRILLA,FARC,0,,0,40,0,0,0,0,0,0,0,0,20,0,20,20,0,0,NINGUNO,20,POINT (-77.48134359 1.735354202)
23006,,2004,8,5,50330,MESETAS,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-74.12454824 3.154771201)
23007,,2004,8,6,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,AUC,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-74.5287421 6.481922267)
23008,,2004,8,6,25839,UBALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.47654604 4.803805182)
23009,,2004,8,6,50370,URIBE,META,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.43066134 3.047726858)
2301,,1986,4,29,81794,TAME,ARAUCA,SARARE,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-71.79178647 6.390650479)
23010,,2004,8,6,63130,CALARCA,QUINDIO,EJE CAFETERO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.65674719 4.467879428)
23011,,2004,8,6,41078,BARAYA,HUILA,NORTE DEL HUILA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,FUERZAS ARMADAS ESTATALES,7,POINT (-74.95797796 3.135423634)
23012,CR038081,2004,8,6,05361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.67842277 7.341549718)
23013,CR021210,2004,8,7,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.2176038 8.414441404)
23014,,2004,8,7,91001,LETICIA,AMAZONAS,AMAZONIA SUR-ORIENTAL,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-70.04513691 -3.530058784)
23015,,2004,8,7,27025,ALTO BAUDO,CHOCO,LITORAL PACIFICO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-77.0842154 5.636740989)
23016,,2004,8,7,81736,SARAVENA,ARAUCA,SARARE,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,GRUPOS ARMADOS ORGANIZADOS,5,POINT (-71.85070757 6.906941714)
23017,,2004,8,7,41078,BARAYA,HUILA,NORTE DEL HUILA,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NINGUNO,3,POINT (-74.95797796 3.135423634)
23018,,2004,8,7,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,POINT (-73.2176038 8.414441404)
23019,,2004,8,7,17042,ANSERMA,CALDAS,EJE CAFETERO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA EPL,,,0,,0,2,0,5,0,0,5,0,0,0,0,0,0,5,0,0,GRUPOS ARMADOS ORGANIZADOS,5,POINT (-75.75289078 5.20029922)
2302,,1986,4,30,76100,BOLIVAR,VALLE DEL CAUCA,CENTRO DEL VALLE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-76.34982039 4.393118861)
23020,,2004,8,7,17042,ANSERMA,CALDAS,EJE CAFETERO,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA EPL,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-75.75289078 5.20029922)
23021,,2004,8,8,05250,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,3,2,0,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-74.66427726 7.704633351)
23022,,2004,8,8,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.252591 4.451921427)
23023,,2004,8,8,85136,LA SALINA,CASANARE,PIEDEMONTE LLANERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-72.34693377 6.178282373)
23024,,2004,8,8,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-72.48862641 8.112041811)
23025,,2004,8,11,41001,NEIVA,HUILA,NORTE DEL HUILA,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.27236232 2.993360046)
23026,CR048963,2004,8,12,86320,ORITO,PUTUMAYO,BAJO PUTUMAYO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,AUC,3,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-76.94313923 0.673756323)
23027,,2004,8,12,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-76.20331566 2.975771999)
